1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.328694969415664673e-01,-2.054000952206938568e-01,-1.394188707248319448e-01,5.876893555983393469e-01,-1.124984616412410210e+00,4.393933159062438643e-01,-1.719402616133916817e-01,-3.167640149443519682e-01,3.085150111353453933e-02,1.619447524675696748e-01,4.553591500265251613e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.054000952206938568e-01,-1.394188707248319448e-01,5.153297781944274902e-01,-1.235060453414916992e+00,3.222204446792602539e-01,-1.346047818660736084e-01,-5.857859849929809570e-01,9.839972706723414120e-02,-3.884428617033418574e-01,3.497698362375087910e-01,2.384147635727914549e-01,-6.988155535604310131e-01
1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.432289928197860718e-01,-2.057112969481353082e-01,-1.398952378685067444e-01,5.876336491648630478e-01,-1.124555830504409659e+00,4.398481472375216916e-01,-1.726909804266457960e-01,-3.171130399039785441e-01,3.083845375049363430e-02,1.618511731752723115e-01,4.554180976884697474e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.057112969481353082e-01,-1.398952378685067444e-01,5.134106874465942383e-01,-1.241070151329040527e+00,3.224389553070068359e-01,-1.311622560024261475e-01,-5.885894298553466797e-01,9.782816482925796309e-02,-3.845566540225934249e-01,3.506367463597906964e-01,2.330753512797735238e-01,-6.940922276313084005e-01
1.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.555531024932861328e-01,-2.053826636705464170e-01,-1.397076327616020575e-01,5.873772931331726621e-01,-1.124513124907528860e+00,4.397331299173645180e-01,-1.731645226193431197e-01,-3.171004259518119817e-01,3.082580582218700377e-02,1.617475206980079072e-01,4.553906172442626632e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.053826636705464170e-01,-1.397076327616020575e-01,5.112621188163757324e-01,-1.247362613677978516e+00,3.231151103973388672e-01,-1.277191042900085449e-01,-5.914791822433471680e-01,9.725660259128177110e-02,-3.806704463418450479e-01,3.515036564820726017e-01,2.277359389867555928e-01,-6.893689017021857879e-01
1.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.654043942689895630e-01,-2.055147168499752985e-01,-1.401532401780069825e-01,5.876873547188993241e-01,-1.124454146761189488e+00,4.393552252119767298e-01,-1.734932958279511162e-01,-3.176021433601417532e-01,3.081574291436839363e-02,1.617687399515479463e-01,4.554955800389493548e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.055147168499752985e-01,-1.401532401780069825e-01,5.096202492713928223e-01,-1.253734588623046875e+00,3.229088187217712402e-01,-1.241665259003639221e-01,-5.930410623550415039e-01,9.668504035330557911e-02,-3.767842386610966154e-01,3.523705666043545071e-01,2.223965266937376339e-01,-6.846455757730632863e-01
1.400000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.779132038354873657e-01,-2.058551052699239547e-01,-1.401530035430017251e-01,5.876854617192811547e-01,-1.124069438916658559e+00,4.385093292492113215e-01,-1.737007963634736862e-01,-3.176419782385974666e-01,3.070435610672888477e-02,1.617664749750464814e-01,4.555378388867322714e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.058551052699239547e-01,-1.401530035430017251e-01,5.078402757644653320e-01,-1.259842634201049805e+00,3.232486248016357422e-01,-1.207298710942268372e-01,-5.959393978118896484e-01,9.611347811532938712e-02,-3.728980309803482385e-01,3.532374767266364679e-01,2.170571144007197029e-01,-6.799222498439406737e-01
1.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.879523992538452148e-01,-2.061041437923538111e-01,-1.403600650156103524e-01,5.879310917566434869e-01,-1.123880143255221009e+00,4.380180590592372969e-01,-1.739269863975157759e-01,-3.179369041863091550e-01,3.072348974518738368e-02,1.618564183840125459e-01,4.557761004037723107e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.061041437923538111e-01,-1.403600650156103524e-01,5.055781602859497070e-01,-1.266672372817993164e+00,3.236905932426452637e-01,-1.176449730992317200e-01,-5.988541841506958008e-01,9.554191587735319513e-02,-3.690118232995998060e-01,3.541043868489183732e-01,2.117177021077017440e-01,-6.751989239148180610e-01
1.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.987497955560684204e-01,-2.060058423975650033e-01,-1.403353507860811422e-01,5.883478062667915065e-01,-1.123906927956957347e+00,4.372799576056204951e-01,-1.739204516230855868e-01,-3.181188060581993660e-01,3.074478940498024532e-02,1.617769653925269502e-01,4.557908043404648168e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.060058423975650033e-01,-1.403353507860811422e-01,5.028206110000610352e-01,-1.273185014724731445e+00,3.246874809265136719e-01,-1.150283589959144592e-01,-6.024360060691833496e-01,9.497035363937701702e-02,-3.651256156188514290e-01,3.549712969712002786e-01,2.063782898146838130e-01,-6.704755979856954484e-01
1.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.098470926284790039e-01,-2.064958347992724708e-01,-1.400579220877121167e-01,5.888786007720752114e-01,-1.123252686869967265e+00,4.370195984783139531e-01,-1.738783308633733427e-01,-3.180077799397927896e-01,3.070411674272579411e-02,1.616900618204444307e-01,4.558003879503594313e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.064958347992724708e-01,-1.400579220877121167e-01,5.001096725463867188e-01,-1.279990196228027344e+00,3.263492584228515625e-01,-1.128450110554695129e-01,-6.090380549430847168e-01,9.439879140140082503e-02,-3.612394079381030521e-01,3.558382070934821839e-01,2.010388775216658819e-01,-6.657522720565729468e-01
1.800000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.209714949131011963e-01,-2.065397225687205796e-01,-1.402327830192960645e-01,5.891796714742641994e-01,-1.123266298579623346e+00,4.368587200194755660e-01,-1.734951823935401705e-01,-3.177486292007810631e-01,3.070960076180422049e-02,1.617124731668799775e-01,4.557517300830856155e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.065397225687205796e-01,-1.402327830192960645e-01,4.973716139793395996e-01,-1.287195324897766113e+00,3.274922966957092285e-01,-1.105030551552772522e-01,-6.125454902648925781e-01,9.382722916342463304e-02,-3.573532002573546196e-01,3.567051172157640893e-01,1.956994652286479508e-01,-6.610289461274503342e-01
1.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.321159988641738892e-01,-2.072834345875498585e-01,-1.402131602492268370e-01,5.895752136242587982e-01,-1.122721276164788229e+00,4.369331753752080938e-01,-1.729955243273143539e-01,-3.174748583091116516e-01,3.066355480322804916e-02,1.618656571039527314e-01,4.558409169843110620e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.072834345875498585e-01,-1.402131602492268370e-01,4.940952658653259277e-01,-1.292435765266418457e+00,3.275170326232910156e-01,-1.093278005719184875e-01,-6.109807491302490234e-01,9.325566692544844105e-02,-3.534669925766062426e-01,3.575720273380459946e-01,1.903600529356300197e-01,-6.563056201983277216e-01
2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.431325018405914307e-01,-2.074180351893100405e-01,-1.402339616167921910e-01,5.900749375439703348e-01,-1.122544311589233956e+00,4.369531989084889934e-01,-1.727271174536249010e-01,-3.172737629441642615e-01,3.063882701470417580e-02,1.618657167085975068e-01,4.558869781881630945e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.074180351893100405e-01,-1.402339616167921910e-01,4.891609549522399902e-01,-1.301725506782531738e+00,3.277608752250671387e-01,-1.068281605839729309e-01,-6.070824861526489258e-01,9.268410468747226294e-02,-3.495807848958578101e-01,3.584389374603278999e-01,1.850206406426120886e-01,-6.515822942692051090e-01
2.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.549785971641540527e-01,-2.074962132444034268e-01,-1.401288724894235449e-01,5.901155791359893321e-01,-1.122511770531766206e+00,4.368488356915106174e-01,-1.723310585693667296e-01,-3.170548104560894087e-01,3.062746955947676791e-02,1.617880518564551728e-01,4.559447483827960279e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.074962132444034268e-01,-1.401288724894235449e-01,4.823664426803588867e-01,-1.312564134597778320e+00,3.278419375419616699e-01,-1.044290140271186829e-01,-6.008268594741821289e-01,9.211254244949607095e-02,-3.456945772151094332e-01,3.593058475826098053e-01,1.796812283495941576e-01,-6.468589683400824963e-01
2.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.662940025329589844e-01,-2.076362321966839508e-01,-1.405195861426020432e-01,5.901684473753949778e-01,-1.122611009581550690e+00,4.370890325956692801e-01,-1.720640183342275198e-01,-3.169629221074415359e-01,3.054065279390677512e-02,1.617506797441810029e-01,4.560463434745467004e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.076362321966839508e-01,-1.405195861426020432e-01,4.738960862159729004e-01,-1.323457479476928711e+00,3.275235295295715332e-01,-1.021822765469551086e-01,-5.925512313842773438e-01,9.154098021151987896e-02,-3.418083695343610007e-01,3.601727577048917106e-01,1.743418160565761987e-01,-6.421356424109599947e-01
2.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.768476009368896484e-01,-2.076712151258227057e-01,-1.405248145029072415e-01,5.898311165598706385e-01,-1.122636383855360798e+00,4.372625202769891972e-01,-1.717236546147851706e-01,-3.170558412372343482e-01,3.050235287848325483e-02,1.617677862772315400e-01,4.560398793082410251e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.076712151258227057e-01,-1.405248145029072415e-01,4.646542668342590332e-01,-1.334255337715148926e+00,3.276586532592773438e-01,-1.002168133854866028e-01,-5.853046178817749023e-01,9.096941797354368697e-02,-3.379221618536126237e-01,3.610396678271736159e-01,1.690024037635582677e-01,-6.374123164818373821e-01
2.400000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.878623902797698975e-01,-2.080397104911662631e-01,-1.406047013944525526e-01,5.902865810196527008e-01,-1.122410552487222768e+00,4.374019660362767348e-01,-1.715882603812730611e-01,-3.171308200746381090e-01,3.054128158301176038e-02,1.618314440378516572e-01,4.560562185116875944e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.080397104911662631e-01,-1.406047013944525526e-01,4.551697373390197754e-01,-1.345865368843078613e+00,3.282194733619689941e-01,-9.805593639612197876e-02,-5.791438817977905273e-01,9.039785573556749498e-02,-3.340359541728642467e-01,3.619065779494555213e-01,1.636629914705403366e-01,-6.326889905527147695e-01
2.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.990581095218658447e-01,-2.067098182565029196e-01,-1.400724297214825942e-01,5.893027583059196051e-01,-1.123134832755808166e+00,4.374071170995266766e-01,-1.712164851213264227e-01,-3.175453273088095774e-01,3.056400914176125860e-02,1.617599184641211885e-01,4.560077986977397746e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.067098182565029196e-01,-1.400724297214825942e-01,4.433038234710693359e-01,-1.358480811119079590e+00,3.295426964759826660e-01,-9.640813618898391724e-02,-5.713943243026733398e-01,8.982629349759131687e-02,-3.301497464921158143e-01,3.627734880717374266e-01,1.583235791775224055e-01,-6.279656646235921569e-01
2.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.100672066211700439e-01,-2.043869926810634452e-01,-1.381551201456812927e-01,5.889185207321504523e-01,-1.123991631156626259e+00,4.376716141481000744e-01,-1.701775693571775383e-01,-3.183406561285404002e-01,3.071950673528454911e-02,1.616651470789283174e-01,4.555514635932308987e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.043869926810634452e-01,-1.381551201456812927e-01,4.294646978378295898e-01,-1.370109558105468750e+00,3.324400782585144043e-01,-9.591529518365859985e-02,-5.648992061614990234e-01,8.925473125961512488e-02,-3.262635388113673818e-01,3.636403981940193320e-01,1.529841668845044467e-01,-6.232423386944696553e-01
2.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.210647106170654297e-01,-2.022750849778469362e-01,-1.368207273667085000e-01,5.883921284915817340e-01,-1.125100073543723767e+00,4.382875090693316711e-01,-1.700269771186585510e-01,-3.189862977077185247e-01,3.094054701981670957e-02,1.614819224008887666e-01,4.552990207709134984e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.022750849778469362e-01,-1.368207273667085000e-01,4.169493317604064941e-01,-1.381631851196289062e+00,3.349449038505554199e-01,-9.525571018457412720e-02,-5.589216947555541992e-01,8.868316902163893289e-02,-3.223773311306190048e-01,3.645073083163012373e-01,1.476447545914865156e-01,-6.185190127653470427e-01
2.800000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.325850963592529297e-01,-2.028244381783717853e-01,-1.386695290746349785e-01,5.884957381843768376e-01,-1.126793674065256212e+00,4.400829154214667138e-01,-1.695679521171217785e-01,-3.185054527798525936e-01,3.093658077674026063e-02,1.614548618921607392e-01,4.550580723950051754e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.028244381783717853e-01,-1.386695290746349785e-01,4.095646739006042480e-01,-1.394019126892089844e+00,3.335183858871459961e-01,-9.221943467855453491e-02,-5.533128976821899414e-01,8.811160678366274090e-02,-3.184911234498706278e-01,3.653742184385831426e-01,1.423053422984685845e-01,-6.137956868362244300e-01
2.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.436293005943298340e-01,-2.029989225768119021e-01,-1.406764201542343995e-01,5.901271514209032176e-01,-1.128579232281201827e+00,4.399318683385324835e-01,-1.709308116318592197e-01,-3.193892672188347048e-01,3.068544832327131655e-02,1.615895087847083467e-01,4.549642956826737694e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.029989225768119021e-01,-1.406764201542343995e-01,4.002024531364440918e-01,-1.410518407821655273e+00,3.313316106796264648e-01,-8.792162686586380005e-02,-5.492435097694396973e-01,8.754004454568656279e-02,-3.146049157691221954e-01,3.662411285608650480e-01,1.369659300054506534e-01,-6.090723609071018174e-01
3.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.547263145446777344e-01,-2.000441054706282862e-01,-1.447428948355905243e-01,5.915756095684500115e-01,-1.134717987067713985e+00,4.393494976185374212e-01,-1.726031622866647797e-01,-3.192281306501731364e-01,3.018212425801139465e-02,1.617766077646582978e-01,4.543879393468964745e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-2.000441054706282862e-01,-1.447428948355905243e-01,3.891588151454925537e-01,-1.433469295501708984e+00,3.275694251060485840e-01,-8.303151279687881470e-02,-5.424882173538208008e-01,8.696848230771037080e-02,-3.107187080883738184e-01,3.671080386831469533e-01,1.316265177124326946e-01,-6.043490349779792048e-01
3.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.657433092594146729e-01,-1.944904756330177453e-01,-1.454531749554912601e-01,5.896702942170456430e-01,-1.142861235622784744e+00,4.381388116263108534e-01,-1.745847959778263903e-01,-3.188843774759461125e-01,2.989371498049452069e-02,1.617334540018409150e-01,4.536475331550975376e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.944904756330177453e-01,-1.454531749554912601e-01,3.706959486007690430e-01,-1.463542461395263672e+00,3.307762742042541504e-01,-8.010014146566390991e-02,-5.352635383605957031e-01,8.639692006973417882e-02,-3.068325004076254414e-01,3.679749488054288586e-01,1.262871054194147635e-01,-5.996257090488565922e-01
3.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.790335059165954590e-01,-1.929411581149832466e-01,-1.518002753658952431e-01,5.888192599916676206e-01,-1.151604544305982136e+00,4.259048208139979419e-01,-1.819847668327657098e-01,-3.230776844618917787e-01,2.900948754602342833e-02,1.616534645685523408e-01,4.529967953918254686e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.929411581149832466e-01,-1.518002753658952431e-01,3.581032752990722656e-01,-1.497790217399597168e+00,3.260011672973632812e-01,-7.138083130121231079e-02,-5.270678997039794922e-01,8.582535783175798683e-02,-3.029462927268770089e-01,3.688418589277107640e-01,1.209476931263968325e-01,-5.949023831197340906e-01
3.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.878296017646789551e-01,-1.961231232714269190e-01,-1.616995213602162029e-01,5.946924380156146661e-01,-1.162943538737163607e+00,4.159298554293192063e-01,-1.755171203532616686e-01,-3.290643701115886777e-01,2.769546521261526811e-02,1.618723328241675752e-01,4.531712650211094373e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.961231232714269190e-01,-1.616995213602162029e-01,3.568671047687530518e-01,-1.522472143173217773e+00,3.135212659835815430e-01,-5.888359993696212769e-02,-5.244914293289184570e-01,8.525379559378179484e-02,-2.990600850461285765e-01,3.697087690499926693e-01,1.156082808333789014e-01,-5.901790571906114780e-01
3.400000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,3.997586965560913086e-01,-1.993165767168423308e-01,-1.749304137215628718e-01,6.006936699440963423e-01,-1.181184897658720034e+00,3.986299494455263770e-01,-1.677212520841577514e-01,-3.291826366790387426e-01,2.591424668457836811e-02,1.624031717905372041e-01,4.535011077748885011e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.993165767168423308e-01,-1.749304137215628718e-01,3.621414899826049805e-01,-1.548603534698486328e+00,2.940371036529541016e-01,-5.021537095308303833e-02,-5.096561908721923828e-01,8.468223335580561673e-02,-2.951738773653801995e-01,3.705756791722745747e-01,1.102688685403609703e-01,-5.854557312614888653e-01
3.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.101774096488952637e-01,-1.887266955866312435e-01,-1.743243537096418883e-01,5.902937260115709295e-01,-1.201804766901130916e+00,3.548477474679209154e-01,-1.611405083656284043e-01,-3.302085789988483122e-01,2.523484478416999216e-02,1.623618657717078584e-01,4.525888012165233398e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.887266955866312435e-01,-1.743243537096418883e-01,3.513553738594055176e-01,-1.564218997955322266e+00,2.972888350486755371e-01,-5.282910913228988647e-02,-4.964532554149627686e-01,8.411067111782942474e-02,-2.912876696846318225e-01,3.714425892945564800e-01,1.049294562473430115e-01,-5.807324053323663637e-01
3.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.212523102760314941e-01,-1.845259858710332768e-01,-1.757666225898550372e-01,5.837606219164894750e-01,-1.227230133493795616e+00,3.196798666081699936e-01,-1.518597928792924934e-01,-3.209846787833745552e-01,2.527654122459374597e-02,1.624031121858924287e-01,4.518368559919623273e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.845259858710332768e-01,-1.757666225898550372e-01,3.482414484024047852e-01,-1.571301341056823730e+00,2.971785068511962891e-01,-5.290479212999343872e-02,-4.905280470848083496e-01,8.353910887985323275e-02,-2.874014620038833900e-01,3.723094994168383853e-01,9.959004395432508039e-02,-5.760090794032437511e-01
3.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.331451952457427979e-01,-1.908971884504546968e-01,-1.840132327298160675e-01,5.764553389635300729e-01,-1.254304945450768649e+00,2.667080907179116833e-01,-1.452588752203383404e-01,-3.166372803172580186e-01,2.535048180866004974e-02,1.629042084345191377e-01,4.517470018992036929e-01,-5.197817820202061956e-01,-2.810327162401025924e-02,-3.125513437797845295e+00,-1.908971884504546968e-01,-1.840132327298160675e-01,3.559040427207946777e-01,-1.577965736389160156e+00,2.862550020217895508e-01,-4.721909016370773315e-02,-4.845436215400695801e-01,8.296754664187705464e-02,-2.835152543231350131e-01,3.731764095391203462e-01,9.425063166130714931e-02,-5.712857534741211385e-01
